Frequency (Hz),Absolute Amplitude (a.u.)
9328.125,0.007496785882
9351.5625,0.01416076059
9375,0.02134046589
9398.4375,0.02126663868
9421.875,0.01786509397
9445.3125,0.01656628212
9468.75,0.00145449436
9492.1875,0.01878327799
9515.625,0.01275633541
9539.0625,0.01572265728
9562.5,0.04024723963
9585.9375,0.02392089068
9609.375,0.01167182285
9632.8125,0.01434067068
9656.25,0.02712315343
9679.6875,0.02728821524
9703.125,0.02694282073
9726.5625,0.001892149589
9750,0.03074014046
9773.4375,0.009684741846
9796.875,0.02550256989
9820.3125,0.009664709009
9843.75,0.004698684524
9867.1875,0.02357151214
9890.625,0.01800676969
9914.0625,0.03131792514
9937.5,0.009708505891
9960.9375,0.0143959487
9984.375,0.006202012437
10007.8125,0.03291869104
10031.25,0.0242097828
10054.6875,0.02263990589
10078.125,0.01135767029
10101.5625,0.0164770178
10125,0.03192100521
10148.4375,0.008781854645
10171.875,0.04330346858
10195.3125,0.04661342657
10218.75,0.02585559223
10242.1875,0.006668496987
10265.625,0.02825689912
10289.0625,0.04000046633
10312.5,0.01664622748
10335.9375,0.04640445138
10359.375,0.0512169886
10382.8125,0.01161627493
10406.25,0.02798708091
10429.6875,0.02643014078
10453.125,0.01918200041
10476.5625,0.0467830518
10500,0.08231248323
10523.4375,0.03775751352
10546.875,0.02714391713
10570.3125,0.05586933731
10593.75,0.05519585216
10617.1875,0.002988085468
10640.625,0.01430644725
10664.0625,0.03305560116
10687.5,0.01917539285
10710.9375,0.03271864102
10734.375,0.05814450018
10757.8125,0.03305483133
10781.25,0.01229411934
10804.6875,0.02461771178
10828.125,0.0165275606
10851.5625,0.02572729135
10875,0.02726054705
10898.4375,0.04094748921
10921.875,0.04548978311
10945.3125,0.0136280228
10968.75,0.005418711819
10992.1875,0.01792850384
11015.625,0.0399074626
11039.0625,0.03182882932
11062.5,0.04014559689
11085.9375,0.04581593046
11109.375,0.01556771455
11132.8125,0.004475705345
11156.25,0.01570056931
11179.6875,0.01429322934
11203.125,0.02060402564
11226.5625,0.01345449815
11250,0.02318451156
11273.4375,0.01254729553
11296.875,0.008736970095
11320.3125,0.01560121376
11343.75,0.05072323862
11367.1875,0.05722949361
11390.625,0.04683122726
11414.0625,0.02851476305
11437.5,0.02832138941
11460.9375,0.03049191858
11484.375,0.02297350005
11507.8125,0.03905329016
11531.25,0.03268503352
11554.6875,0.02197585347
11578.125,0.01665938526
11601.5625,0.02419107528
11625,0.02636430993
11648.4375,0.01446910587
11671.875,0.04313770617
11695.3125,0.0380285448
11718.75,0.06664908856
11742.1875,0.03004970097
11765.625,0.02602353034
11789.0625,0.03448176195
11812.5,0.02435748033
11835.9375,0.03019049386
11859.375,0.03462854576
11882.8125,0.01712674056
11906.25,0.02158390616
11929.6875,0.02585934837
11953.125,0.02831171466
11976.5625,0.03109536139
12000,0.03864224854
12023.4375,0.03881179219
12046.875,0.01309913736
12070.3125,0.05956923118
12093.75,0.03152002596
12117.1875,0.008345481304
12140.625,0.009427360229
12164.0625,0.02175609981
12187.5,0.02064226384
12210.9375,0.02409850418
12234.375,0.0643372701
12257.8125,0.1095001952
12281.25,0.06536516955
12304.6875,0.06518089768
12328.125,0.0266560897
12351.5625,0.02326914163
12375,0.03583308351
12398.4375,0.08579434085
