Frequency (Hz),Absolute Amplitude (a.u.)
10289.0625,0.01063791214
10312.5,0.02095774892
10335.9375,0.009760289026
10359.375,0.009052182362
10382.8125,0.01610273716
10406.25,0.01809593206
10429.6875,0.004512226842
10453.125,0.008479930031
10476.5625,0.006172953993
10500,0.01886111327
10523.4375,0.0372806459
10546.875,0.02665423555
10570.3125,0.02399040062
10593.75,0.02661720629
10617.1875,0.01542068122
10640.625,0.006788575031
10664.0625,0.006398094294
10687.5,0.02348471663
10710.9375,0.01087550406
10734.375,0.03182882334
10757.8125,0.02289081873
10781.25,0.02316656378
10804.6875,0.0160248823
10828.125,0.02343188724
10851.5625,0.01964003681
10875,0.01388700255
10898.4375,0.02646228873
10921.875,0.01526407958
10945.3125,0.006434294782
10968.75,0.01694585679
10992.1875,0.01738210721
11015.625,0.04440950232
11039.0625,0.04518581479
11062.5,0.01758847199
11085.9375,0.01810721466
11109.375,0.02996503552
11132.8125,0.01236923637
11156.25,0.05553338767
11179.6875,0.0392148821
11203.125,0.03568951631
11226.5625,0.01433272068
11250,0.02118953419
11273.4375,0.04485531358
11296.875,0.03199022491
11320.3125,0.01115308541
11343.75,0.02862452883
11367.1875,0.02635714302
11390.625,0.03945562138
11414.0625,0.04046762177
11437.5,0.01772364798
11460.9375,0.02800593814
11484.375,0.0214101842
11507.8125,0.03263949973
11531.25,0.04051575516
11554.6875,0.0434304823
11578.125,0.044190902
11601.5625,0.03130661492
11625,0.02504065194
11648.4375,0.01558383024
11671.875,0.02466710535
11695.3125,0.03750658338
11718.75,0.04728737569
11742.1875,0.03235329807
11765.625,0.0200098385
11789.0625,0.03073706821
11812.5,0.03582675456
11835.9375,0.01712489961
11859.375,0.04667316987
11882.8125,0.02781142756
11906.25,0.02760400963
11929.6875,0.01765265656
11953.125,0.05146219537
11976.5625,0.03230904335
12000,0.03780381087
12023.4375,0.007174926065
12046.875,0.03439860914
12070.3125,0.04124701991
12093.75,0.009892665174
12117.1875,0.0267558816
12140.625,0.04036752259
12164.0625,0.02026216701
12187.5,0.009415526602
12210.9375,0.0305971763
12234.375,0.04375318931
12257.8125,0.03005085984
12281.25,0.01665704498
12304.6875,0.02761490997
12328.125,0.01546418942
12351.5625,0.05198397927
12375,0.06631404659
12398.4375,0.04167099921
12421.875,0.04063046528
12445.3125,0.007286043625
12468.75,0.01662924826
12492.1875,0.03367435311
12515.625,0.04720621221
12539.0625,0.01661947399
12562.5,0.04914513574
12585.9375,0.02066612386
12609.375,0.05715436004
12632.8125,0.06491165298
12656.25,0.02373431112
12679.6875,0.02380840626
12703.125,0.01031833113
12726.5625,0.01581798009
12750,0.02020822567
12773.4375,0.03372802573
12796.875,0.03982724074
12820.3125,0.01201837627
12843.75,0.01706058068
12867.1875,0.02043497416
12890.625,0.02350016409
12914.0625,0.007518332605
12937.5,0.01051556531
12960.9375,0.03982939633
12984.375,0.04731945853
13007.8125,0.02844826116
13031.25,0.01811221795
13054.6875,0.04231533853
13078.125,0.04116079282
13101.5625,0.03184293755
13125,0.04271627414
13148.4375,0.008271143948
13171.875,0.01733906934
13195.3125,0.01115103513
13218.75,0.03513916229
13242.1875,0.03368210081
13265.625,0.02306108919
13289.0625,0.02194638795
13312.5,0.01818264688
13335.9375,0.02818668993
13359.375,0.03613617583
13382.8125,0.02655630589
13406.25,0.02184119649
13429.6875,0.03806491283
13453.125,0.05853165938
13476.5625,0.04340188472
13500,0.02317730791
13523.4375,0.03212889734
13546.875,0.02665866434
13570.3125,0.05502222457
13593.75,0.02211793094
13617.1875,0.004035392704
13640.625,0.01565830867
13664.0625,0.059492346
13687.5,0.008713730249
13710.9375,0.04224796387
13734.375,0.02342174286
13757.8125,0.01871511082
13781.25,0.0114624465
13804.6875,0.04398970641
13828.125,0.03345686488
13851.5625,0.0592766791
13875,0.03008480556
13898.4375,0.02790839493
13921.875,0.02934710176
